Date;bitcoin;ethereum;ripple;eos;litecoin;bitcoin-cash;binance-coin;stellar;tether;cardano;tron;bitcoin-sv;monero;iota;dash;maker;ontology;neo;ethereum-classic;tezos;nem;zcash;vechain;basic-attention-token;waves;usd-coin;dogecoin;omisego;qtum;crypto-com-chain;bitcoin-gold;ravencoin;trueusd;lisk;decred;chainlink;0x;zilliqa;augur;maximine-coin;bitshares;icon;holo;digibyte;bytecoin-bcn;steem;nano;bittorrent;bitcoin-diamond;enjin-coin;paxos-standard-token;huobi-token;aeternity;kucoin-shares;komodo;verge;bytom;siacoin;pundi-x;iostoken;theta;stratis;aurora;abbc-coin;dai;golem-network-tokens;status;ardor;populous;project-pai;insight-chain;ark;mixin;repo;gxchain;factom;cryptonex;revain;gemini-dollar;hypercash;digitex-futures;maidsafecoin;decentraland;wax;waykichain;crypto-com;electroneum;waltonchain;loom-network;pivx;zcoin;qash;loopring;thorecoin;aelf;nuls;qubitica;power-ledger;aion;moac;blocknet;ion;crown;diamond;sibcoin;monetaryunit;bitsend;neoscoin;transfercoin;korecoin;exclusivecoin;hexx;bulwark
"	2017-12-11 ";16936.8;515.14;0.251691;4.36;214.2;1423.38;2.71;0.144956;1.02;0.121383;0.005282;;279.67;4.27;765.4;486.51;;35.88;27.64;3.87;0.49053;319.96;;0.210838;11.22;;0.002798;9.01;13.55;;254.45;;;8.17;57.8;0.260592;0.235145;;30.81;;0.179253;1.98;;0.014175;0.002453;1.72;1.2;;37.84;0.047023;;;0.644374;0.524906;3.29;0.008766;0.167031;0.008639;;;;10.73;;;;0.325983;0.062898;0.497229;32.61;;;3.78;;;2.3;23.63;4.19;0.493074;;15.96;;0.451587;0.073312;;;15.25;0.105366;7.31;;4.63;47.19;0.617482;0.219029;;;0.883736;;0.545032;3.04;;22.64;1.62;2;15.78;2.55;0.225787;1.81;4.61;4.12;3.76;1.51;;6.68
"	2017-12-12 ";17415.4;651.43;0.373541;5.3;316.16;1615.03;2.68;0.156444;1.08;0.133891;0.007613;;308.07;4.72;932.03;621.99;;40.41;30.32;4.3;0.534018;373.03;;0.245799;14.86;;0.003304;10.38;14.76;;275.45;;;9.35;71.61;0.231424;0.262825;;34.23;;0.213373;2.11;;0.015736;0.002573;1.85;1.63;;33.44;0.047917;;;0.65949;0.484647;3.66;0.00933;0.176456;0.011188;;;;10.16;;;;0.352937;0.063635;0.612341;39.67;;;4.32;;;2.54;27.24;4.31;0.543314;;16.02;;0.558144;0.084571;;;18.24;0.124174;7.31;;4.96;45.22;0.641449;0.214099;;;0.796081;;0.580943;4.5;;23.11;2.17;2.15;16.4;2.58;0.261677;1.4;5.15;4.39;4.13;1.58;;5.59
"	2017-12-13 ";16408.2;702.77;0.471063;7.3;302.6;1607.65;2.78;0.149342;1.03;0.134281;0.01646;;305.74;4.09;886.89;820.75;;44.81;29.72;4.07;0.523858;414.69;;0.238908;13.65;;0.003461;10.71;17.31;;271.45;;;9.51;72.99;0.261878;0.342906;;34.97;;0.234994;2.03;;0.01536;0.00274;1.78;2.1;;31.87;0.048214;;;0.638113;0.495656;3.51;0.014829;0.17574;0.010223;;;;9.54;;;;0.361836;0.062666;1.02;36.92;;;4.45;;;2.78;26.36;4.28;0.51641;;16.67;;0.564896;0.122862;;;18.67;0.082076;7.36;;4.95;52.15;0.698579;0.22618;;;0.911195;;0.627483;5.21;;23.23;2.35;2.07;15.33;2.56;0.252672;1.33;5.79;4.04;4.68;1.6;;4.6
"	2017-12-14 ";16564;695.82;0.864263;8.4;279.33;1966.14;3.16;0.188907;1.01;0.240753;0.01769;;325.21;3.78;941.1;802.79;;50.62;31.96;4.44;0.610045;510.91;;0.240201;13.64;;0.003709;11.44;20.48;;316.95;;;10.72;73.72;0.308503;0.379367;;36.84;;0.330216;2.02;;0.021115;0.002573;2.04;2.84;;37.69;0.053843;;;0.788441;0.55917;3.72;0.019107;0.221251;0.011448;;;;9.78;;;;0.42894;0.075457;0.969969;42.37;;;4.53;;;2.91;32.29;4.47;0.550969;;18.82;;0.59646;0.130587;;;16.38;0.069998;8.04;;5.92;63.64;0.748053;0.264399;;;1.02;;0.718504;2.03;;24.83;2.4;2.35;16.05;2.62;0.25722;1.32;5.72;3.95;4.7;1.65;;3.82
"	2017-12-15 ";17706.9;684.45;0.756181;8.13;299.78;1815.43;4;0.195862;1.02;0.213467;0.018434;;312.32;3.9;900.52;791.04;;47.99;32.09;5;0.592682;467.15;;0.235625;13.09;;0.003762;11.72;30.54;;297.84;;;10.22;71.91;0.320793;0.359391;;36.4;;0.354883;2.4;;0.020606;0.0028;1.96;2.64;;44.53;0.059224;;;1.26;0.560925;4.63;0.018863;0.215239;0.010613;;;;9.89;;;;0.393059;0.072295;0.917276;46.91;;;4.28;;;3.6;31.67;4.41;0.666533;;21.93;;0.578972;0.105623;;;14.78;0.069719;8.07;;5.45;56.31;0.706517;0.24685;;;0.995082;;0.6681;2.51;;23.8;2.41;2.6;15.85;2.64;0.252866;1.27;6.15;3.79;4.51;1.63;;3.14
"	2017-12-16 ";19497.4;696.21;0.758642;8.61;298.97;1801.88;4.66;0.232125;1.01;0.404665;0.036271;;327.32;3.63;1001.51;1079.24;;49.81;34.78;5.98;0.657999;469.64;;0.270852;13.4;;0.005933;14.27;29;;296.4;;;10.48;83.97;0.341393;0.383183;;41.68;;0.446008;2.6;;0.031935;0.00287;2.12;2.48;;43.38;0.086793;;;1.19;0.664642;4.48;0.040697;0.243677;0.013103;;;;10.81;;;;0.413025;0.121985;0.887571;47.16;;;5.04;;;4.45;30.95;5.45;0.740757;;23.48;;0.549823;0.099848;;;15.29;0.062997;8.75;;6.04;58.5;1.19;0.278418;;;1.1;;0.686357;2.11;;24.58;2.71;2.88;17.02;2.78;0.256863;1.46;6.84;3.69;4.66;1.82;;3.94
"	2017-12-17 ";19140.8;719.97;0.728366;8.22;318.72;1862.88;5.76;0.266621;1.01;0.513011;0.03619;;351.37;3.93;1105.92;1070.19;;68.11;34.79;10.56;0.687827;537.18;;0.311358;13.54;;0.005984;15.62;29.62;;300.48;;;13.43;85.46;0.417596;0.463769;;42.93;;0.378112;2.83;;0.035664;0.003638;2.31;2.09;;45.19;0.10868;;;1.28;0.747723;4.74;0.052139;0.282198;0.016413;;;;11.26;;;;0.478623;0.165482;0.929638;42.48;;;5.99;;;5.02;38.59;5.15;0.713545;;21.33;;0.66278;0.105229;;;15.94;0.071351;10.36;;7.39;62.53;0.982094;0.372854;;;1.13;;0.775526;2.04;;26.71;2.65;2.95;17.32;2.82;0.271794;1.47;7.09;3.64;5.08;1.83;;4.37
"	2017-12-18 ";19114.2;794.65;0.778407;9.21;358.34;2196.64;5.62;0.276283;1.01;0.518198;0.044589;;381.51;4.24;1167.12;1218.42;;77.22;39.4;8.35;0.846193;596.16;;0.395567;15.61;;0.006433;18.5;51.85;;319.53;;;17.02;92.64;0.434907;0.511789;;56.43;;0.44176;2.16;;0.037542;0.004539;2.9;2.83;;44.75;0.119624;;;1.34;0.816573;5.69;0.059563;0.397121;0.016599;;;;12.67;;;;0.554506;0.176968;0.967058;47.74;;;6.93;;;7.47;42.27;5.92;0.707191;;31.1;;0.807505;0.118477;;;17.87;0.094559;12.1;;8.07;68.85;1.08;0.379898;;;1.24;;1.09;2.92;;31.94;2.79;3.54;18.91;3.1;0.311011;1.57;7.27;4.07;5.96;2.12;;4.38
"	2017-12-19 ";17776.7;826.82;0.791257;12.38;350.25;2805.89;5.79;0.26431;1.01;0.531273;0.046848;;377.24;5.37;1186.63;1394.94;;70.81;40.27;7.56;0.942962;613.91;;0.375701;15.89;;0.005666;18.14;67.75;;355.18;;;16.81;91.44;0.439356;0.564137;;108.47;;0.463273;2.14;;0.040307;0.004792;2.92;3.44;;46.46;0.127791;;;1.55;0.925158;5.77;0.07831;0.381216;0.01619;;;;11.99;;;;0.576103;0.200635;1.14;43.05;;;6.34;;;6.43;41.38;4.92;0.660814;;35.36;;0.748079;0.106296;;;16.85;0.084227;12.09;;7.72;69.07;0.967663;0.337806;;;1.14;;1.06;2.98;;33.21;2.75;3.44;18.88;3.44;0.292939;1.38;6.73;3.61;7.63;2.5;;3.87
"	2017-12-20 ";16624.6;819.09;0.775964;11.99;314.62;3923.07;5.18;0.252386;1;0.486151;0.048883;;469.2;5.09;1550.85;1277.57;;75.62;44.05;4.85;0.918996;675.55;;0.376895;15.21;;0.006661;17.79;63.64;;453.45;;;19.57;95.52;0.372796;0.575164;;88.71;;0.628286;2.16;;0.050577;0.004586;3.42;4.04;;67.88;0.106038;;;1.5;0.859727;7.76;0.143051;0.456177;0.023979;;;;11.19;;;;0.591004;0.187443;1.1;41.97;;;7.4;;;6.6;43.75;4.77;0.59311;;37;;0.776093;0.11606;;;17.06;0.07697;16.63;;8.01;75.82;0.950229;0.323907;;;1.01;;1.16;2.81;;31.01;2.63;3.3;18.24;3.4;0.30841;1.34;6.4;3.35;6.66;2.23;;3.69
"	2017-12-21 ";15802.9;821.06;1.19;10.6;317.46;3267.17;5.18;0.2572;1.01;0.477851;0.045969;;417.98;5.03;1434.82;1095.19;;71.37;42.1;5.03;0.998102;651.49;;0.370376;16.03;;0.007425;17.12;62.23;;406.77;;;24.17;93.82;0.424287;0.57853;;83.99;;0.586835;2.91;;0.049617;0.005124;3.65;4.93;;48.75;0.103662;;;1.47;0.960645;11.15;0.12832;0.420334;0.025061;;;;12.93;;;;0.654149;0.178546;1.13;36.92;;;7.89;;;6.02;41.69;5;0.474591;;36.64;;0.828348;0.108713;4.61;;17.96;0.109109;16.56;;10.19;93.52;0.958265;0.352229;;1.12;1.13;;1.16;4.32;;34.72;2.94;3.4;18.28;3.38;0.300625;1.33;6.44;3.42;6.35;2.44;;3.79
"	2017-12-22 ";13831.8;674.86;1.14;7.84;264.93;2696.69;4.34;0.216717;1.02;0.40715;0.039074;;346.11;3.45;1179.01;823.4;;55.57;30.96;3.85;0.816177;536.68;;0.302083;12.52;;0.006054;12.88;49.48;;305.73;;;19.5;76.63;0.426878;0.498971;;61.49;;0.490811;2.73;;0.041414;0.00611;2.94;4.35;;43.42;0.093701;;;1.2;0.812849;11.44;0.124868;0.336227;0.01919;;;;9.92;;;;0.522119;0.139998;1.25;34.81;;;5.81;;;4.82;32;4.12;0.462174;;29.25;;0.675363;0.086653;1.01;;13.48;0.092016;12.51;;7.84;74.83;0.810033;0.297202;;0.808838;0.92028;;0.862285;3.41;;31.62;2.26;2.7;15.99;2.72;0.230318;1.13;5.16;2.62;4.92;1.78;;3.44
"	2017-12-23 ";14699.2;719.39;1.17;8.48;288.27;3257.08;4.84;0.234179;1.05;0.414027;0.051791;;382.04;3.61;1275.5;989.82;;58.9;32.72;4.43;0.927166;594.61;;0.327864;14.27;;0.007259;14.41;57.26;;334.56;;;20.71;85.4;0.57768;0.645686;;73.5;;0.55993;4.06;;0.069652;0.004793;3.15;4.52;;39.06;0.161044;;;1.32;0.85539;11.34;0.2144;0.353515;0.028472;;;;13.24;;;;0.608209;0.145725;1.07;36.74;;;6.62;;;5.05;36.85;4.91;0.521227;;30.59;;0.836992;0.089723;0.632458;;16.77;0.098841;15.3;;10.88;83.41;0.888159;0.3382;;1.1;1.64;;0.962121;4.1;;35.18;2.54;3.05;16.53;3.19;0.279102;1.2;5.77;3.14;5.88;2.18;;4.02
"	2017-12-24 ";13925.8;694.15;1.04;8.14;275.98;2903.12;5.29;0.22445;1.02;0.390029;0.036209;;337.06;3.48;1184.69;1005.6;;59.7;30.78;4.02;1.04;532.5;;0.373256;13.81;;0.008582;14.35;53.64;;305.22;;;20.02;89.72;0.544162;0.62846;;69.52;;0.558068;4.34;;0.084;0.005904;3.4;4.73;;40.4;0.141318;;;1.26;0.941947;10.56;0.255441;0.330215;0.033807;;;;14.29;;;;0.641948;0.139564;1.58;37.05;;;6.36;;;4.75;35.56;4.47;0.525945;;28.36;;0.827527;0.086499;1.05;;18.15;0.094808;13.13;;11.96;85.62;0.862237;0.306396;;1.03;1.96;;0.940336;3.94;;34.72;2.79;2.85;16.91;4.68;0.318399;1.34;6.21;3.43;6.72;2.7;;5.13
"	2017-12-25 ";14026.6;765.83;1.12;9.77;273.39;2954.69;6.56;0.228511;1.01;0.416363;0.035177;;360.78;3.5;1175.89;1047.2;;66.32;32.35;3.9;1.01;558.84;;0.390715;14.28;;0.008931;15.64;58.09;;309.33;;;23.86;91.39;0.501933;0.696416;;71.35;;0.617005;6.91;;0.065075;0.006591;3.36;6.52;;51.44;0.149576;;;1.39;1.34;10.52;0.162262;0.38458;0.028021;;;;15.3;;;;0.709931;0.141716;1.71;40.32;;;7.16;;;4.9;47.46;4.39;0.56788;;27.8;;0.897917;0.091349;0.783417;;19.35;0.084737;12.52;;12.72;126.13;0.880118;0.315339;;1.08;1.8;;0.974246;5.61;;38.9;3.27;3.23;17.33;5.13;0.383595;1.44;8.96;4.09;7.38;3.63;;5.18
"	2017-12-26 ";16099.8;773.84;1.19;9.82;286.5;3108.89;9.03;0.226018;1;0.428465;0.037832;;381.54;3.8;1222.83;1064.33;;65.52;32.9;4.26;0.98838;573.98;;0.404879;14.2;;0.009411;15.24;55.95;;307.29;;;25.26;94.75;0.521421;0.647725;;86.21;;0.57785;6.18;;0.066743;0.006727;3.43;9.05;;64.67;0.148425;;;1.44;1.6;10.22;0.200425;0.414793;0.02956;;;;14.92;;;;0.775723;0.139532;1.71;38.65;;;7.85;;;5.16;47.85;4.9;0.633916;;28.13;;0.880317;0.085546;0.896541;;17.27;0.08543;11.41;;12.77;142.43;0.867313;0.302301;;1.16;1.72;;0.945188;5.54;;34.34;3.23;3.25;18.34;4.57;0.461631;1.36;7.87;3.84;6.67;3.25;;4.82
"	2017-12-27 ";15838.5;762.84;1.4;10.56;272.17;2889.52;10.11;0.229224;1;0.414176;0.036831;;421.85;3.74;1189.89;1038.11;;66.88;32.14;3.87;0.944464;554.07;;0.406465;13.58;;0.008872;15.04;54.11;;317.88;;;24.02;95.87;0.505501;0.669701;;80.54;;0.566494;5.19;;0.065174;0.006586;3.26;10.7;;40.15;0.158417;;;1.49;2.44;9.81;0.138199;0.395919;0.028969;;;;13.84;;;0.969767;0.884706;0.157495;1.64;36.64;;;7.41;;;5.68;44.39;4.36;0.663042;;35.61;;1.03;0.082855;0.833783;;16.95;0.085231;11.69;;12.61;126.25;0.966331;0.36206;;1.09;2.08;;0.902262;5.43;;36.59;3.34;3.18;18.46;4.93;0.44873;1.44;7.73;3.66;6.74;3.45;;5.4
"	2017-12-28 ";14606.5;737.02;1.43;9.57;249.93;2566.64;9.32;0.223544;1.01;0.407701;0.041974;;378.9;3.68;1160.57;996.76;;65.43;29.53;3.79;0.909741;507.27;;0.381722;12.71;;0.008486;15.09;56.23;;284.34;;;23.05;89.19;0.506697;0.646711;;74.24;;0.51063;5.79;;0.05929;0.006221;2.89;11.62;;31.34;0.148874;;;1.32;2.77;9.02;0.165906;0.360562;0.028699;;;;14.22;;;0.990096;0.814818;0.145046;1.61;35.43;;;6.85;;;5.09;41.56;4.87;0.71059;;29.27;;0.941318;0.087903;0.777109;;15.72;0.084015;11.94;;11.47;116.29;0.879319;0.339134;;0.968674;2.1;;0.876637;4.83;;42.28;2.87;2.93;17.13;4.65;0.42326;1.33;7.57;3.32;6.22;3.15;;7.01
"	2017-12-29 ";14656.2;753.59;2.21;9.44;245.5;2779.95;8.81;0.322941;1.01;0.529299;0.036348;;377.37;3.69;1147.95;1007.08;;73.9;30.03;3.76;1.06;571.9;;0.381674;13.64;;0.009391;16.02;58.71;;280.58;;;22.75;99.72;0.486348;0.684076;;76.52;;0.58147;5.51;;0.067618;0.005729;3.15;13.38;;34.8;0.16687;;;1.33;3.18;9.88;0.160679;0.377743;0.032217;;;;15.15;;;0.998248;0.835875;0.169577;1.7;39.02;;;7.88;;;5.31;47.1;4.94;0.879381;;29.49;;0.900458;0.089106;1.03;;16.53;0.083339;11.33;;11.7;120;0.888025;0.389439;;1.01;2.21;;0.972021;4.75;;45.35;3.05;3.13;20;4.68;0.404462;1.34;18.05;3.4;6.91;3.06;;7.72
"	2017-12-30 ";12952.2;717.26;2.16;8.56;218.96;2392.41;7.84;0.323202;1.02;0.639243;0.036413;;330.8;3.34;1011.47;918.43;;72.4;26.92;3.88;0.926883;486.45;;0.35393;11.81;;0.00786;16.57;60.49;;251.51;;;19.43;84.94;0.586128;0.688402;;65.83;;0.64569;5.2;;0.06974;0.006262;2.73;12.14;;31.13;0.158732;;;1.23;2.91;9.14;0.142088;0.328751;0.028885;;;;13;;;0.990408;0.714305;0.158488;1.7;36.69;;;6.64;;;4.91;42.19;3.99;0.767645;;25.37;;0.797002;0.097538;0.937768;;14.49;0.076036;10.3;;9.71;112.53;0.843835;0.370531;;0.886015;2.08;;0.846537;5.08;;41.35;3.05;2.63;17.95;4.04;0.342979;1.21;15.83;2.84;6.1;2.64;;7.1
"	2017-12-31 ";14156.4;756.73;2.3;8.77;232.1;2533.01;8.64;0.360756;1.01;0.719695;0.044752;;349.03;3.55;1051.68;959.91;;75.96;28;4.08;1.03;505.51;;0.412203;12.6;;0.008972;19.89;62.4;;261.72;;;20.41;95.96;0.601552;0.895721;;70.07;;0.657628;5.35;;0.070367;0.005171;3.01;21.66;;30.76;0.172698;;;1.32;3.58;9.9;0.2226;0.357182;0.03035;;;;14.03;;;0.996542;0.842138;0.224669;1.54;41.53;;;7.04;;;5.23;57.71;5.01;0.889093;;29.52;;0.942026;0.101999;0.912614;;15.28;0.087468;11.31;;10.4;112.32;0.865427;0.458587;;1;2.34;;1.01;5.19;;44.57;3.42;2.89;19.64;4.38;0.369042;1.29;15.71;3.01;6.43;2.73;;7.53
"	2018-01-01 ";13657.2;772.64;2.39;8.84;229.03;2432.54;8.41;0.480008;1.01;0.728657;0.051695;;358.99;3.97;1053.98;970.09;;78.82;34.17;4.53;1.04;577.19;;0.475599;12.57;;0.008909;19.33;60.88;;272.9;;;21.13;109.01;0.733563;0.877714;;74.48;;0.768535;6.16;;0.070634;0.005902;4.01;29.57;;27.01;0.177758;;;1.3;3.71;9.73;0.156131;0.366796;0.03077;;;;15.7;;;0.9901;0.932031;0.255234;1.72;41.73;;;7.61;;;4.92;64.81;4.59;0.907538;;28.28;;1.11;0.100121;0.827803;;14.8;0.08235;11.34;;10.74;125.44;0.889768;0.456178;;1.05;2.18;;1.06;5.44;;41.99;3.34;2.77;18.55;4.35;0.369284;1.28;12.97;3.04;6.52;2.72;;8.92
"	2018-01-02 ";14982.1;884.44;2.48;9.33;255.68;2711;8.84;0.564766;1;0.782587;0.078682;;383.42;4;1217.72;1063.07;;90.33;34.92;5.54;1.16;583.51;;0.5633;13.35;;0.009145;20.3;60.72;;277.08;;;21.95;108.33;0.673712;0.896672;;79.47;;0.792659;6.49;;0.065809;0.005924;6.69;33.7;;26.67;0.195753;;;1.38;7.28;10.43;0.144905;0.379601;0.030722;;;;16.08;;;0.987869;1.09;0.31733;1.61;44.68;;;7.87;;;5.84;60.36;4.63;1.1;;26.23;;1.1;0.105317;0.879037;;16.7;0.086708;11.47;;11.62;126.08;0.9958;0.487843;;1.05;2.34;;1.28;8.63;;44.67;3.46;3.32;31.47;4.55;0.390849;1.41;13.95;3.18;6.64;2.87;;11.26
"	2018-01-03 ";15201;962.72;3.11;10.23;245.37;2608.69;9.54;0.896227;1.01;1.08;0.094703;;412.06;4.13;1170.74;1074.53;;105.56;34.86;7.09;1.79;581.89;;0.651219;12.99;;0.00932;20.54;59.09;;270.24;;;21;107.12;0.681167;0.974472;;77.47;;0.891892;7.34;;0.079641;0.00639;8.03;25.05;;23.84;0.222537;;;1.53;7.96;10.01;0.145221;0.429765;0.032952;;;;16.96;;;0.99305;1.08;0.665023;1.84;51.89;;;7.59;;;8.32;66.37;4.54;1.29;;25.21;;1.17;0.1559;0.825566;;16.43;0.08664;10.89;;11.09;124.28;1.06;0.56993;;1.44;3.56;;1.74;8.17;;49.89;3.39;3.74;32.02;5.01;0.394065;1.36;13.17;3.12;6.4;2.94;;10.49
"	2018-01-04 ";15599.2;980.92;3.2;11.28;241.37;2430.18;9.21;0.72405;1;1.11;0.207974;;403.05;4.08;1229.79;1040.25;;99.11;36.32;6.15;1.64;595.19;;0.634125;12.54;;0.009644;19.93;57.47;;273.76;;;21.46;110.72;0.984368;1.05;;73.7;;0.843038;7.24;;0.095219;0.006408;6.56;32.68;;24.65;0.342795;;;1.81;6.49;9.4;0.159184;0.504321;0.039108;;;;16.06;;;1.01;1.09;0.521857;1.95;46.01;;;7.12;;;7.84;66.63;5.01;1.27;;24.73;;1.08;0.200037;0.871543;;16.15;0.087494;9.7;;10.29;117;1.14;0.656785;;1.83;4.52;;1.59;8.45;;50.34;3.62;3.76;29.25;4.71;0.441063;1.39;12.8;3.02;6.68;3.04;;11.03
"	2018-01-05 ";17429.5;997.72;3.05;10.84;249.27;2584.48;14.92;0.662712;0.998634;0.999559;0.220555;;384.94;3.75;1152.41;1096.78;;95.28;36.2;5.48;1.59;588.85;;0.552881;12.06;;0.012167;18.69;62.7;;277.44;;;24.16;109.95;0.907486;1.12;;72.81;;0.775645;6.84;;0.114957;0.006948;5.81;31.4;;24.66;0.365383;;;2.13;7.45;8.46;0.181114;0.516177;0.070152;;;;15.19;;;0.992699;0.949392;0.500948;1.78;41.37;;;6.81;;;7.19;62.74;5.27;1.36;;22.96;;1.03;0.165527;0.968397;;16.6;0.120872;10.01;;10.27;103.89;1.6;1.03;;1.65;5.27;;1.4;7.56;;53.31;3.01;3.63;27.37;4.22;0.395127;1.48;12.49;3.02;6.8;2.75;;10.38
"	2018-01-06 ";17527;1041.68;3.09;12.58;296.45;2786.65;22.76;0.709945;1.01;1.03;0.174797;;452.77;3.94;1265.03;1216.9;;100.86;38.42;5.45;1.65;764.26;;0.663905;12.86;;0.014863;19.31;94.67;;300.38;;;31.24;114.54;1.06;1.36;;77.53;;0.833124;7.76;;0.125853;0.014134;6.63;29.29;;27.96;0.445617;;;2.47;13.57;9.5;0.174183;0.582161;0.094008;;;;16.19;;;1;1.03;0.527821;1.55;42.76;;;7.86;;;9.93;63.85;5.68;1.41;;25.75;;1.03;0.183012;0.991658;;16.2;0.195253;14.89;;11.16;108.83;2.06;1.31;;1.98;5.99;;1.64;8.93;;57.16;3.18;3.97;27.61;4.53;0.481259;1.58;15.04;3;7.48;3.42;;10.67
"	2018-01-07 ";16477.6;1153.17;3.38;12.52;288.45;2786.88;18.66;0.699645;1;1.01;0.199655;;459.33;4.07;1285.43;1169.35;;102.43;40.79;5.44;1.84;880.76;;0.758233;12.95;;0.017088;24.41;85.77;;302.25;;;34.11;114.4;1.27;1.36;;80.21;;0.81719;9.92;;0.126931;0.016694;6.41;26.51;;27.05;0.426106;;;2.67;18.68;11.06;0.181957;0.580946;0.091676;;;;17.05;;;0.990644;1.08;0.529438;1.7;55.64;;;8.05;;;8.73;71.38;5.86;1.37;;24.83;;1.16;0.231282;1.13;;19.58;0.181429;16.35;;12.36;113.35;2.1;1.15;;2.4;7.16;;1.81;10.18;;51.36;3.29;4.26;30.5;4.47;0.480669;1.54;14.02;3.77;8.11;3.4;;11.09
"	2018-01-08 ";15170.1;1148.53;2.46;9.69;255.76;2421.47;18.26;0.629323;1.01;0.899002;0.151993;;405.07;3.85;1087.75;1112.88;;102.38;34.19;4.74;1.65;695.49;;0.848184;13.63;;0.015045;23.89;55.98;;239.55;;;31.3;112;1.38;1.91;;98.12;;0.764256;10.41;;0.115935;0.015402;6.02;25.8;;27.47;0.387942;;;2.44;17.83;9.68;0.178385;0.554813;0.078621;;;;21.75;;;0.997669;1.09;0.467121;1.82;58.2;;;7.98;;;7.81;76.07;5.1;1.24;;20.16;;1.07;0.230949;1.13;;18.14;0.166142;15.01;;12.06;101.62;1.81;1.45;;2.16;6.96;;1.58;9.07;;47.96;3.48;4.7;27.51;4.6;0.457868;1.68;16.16;3.69;7.56;3.21;;11.4
"	2018-01-09 ";14595.4;1299.74;2.1;9.33;247.04;2391.56;17.41;0.585653;1.01;0.814743;0.124782;;413.33;3.54;1111.86;1096.44;;126.94;38.32;4.97;1.54;672.78;;0.891962;12.99;;0.01342;25.29;53.21;;240.9;;;29.91;116.79;1.23;2.17;;91.86;;0.688537;12.19;;0.109981;0.013158;5.94;29.91;;23.51;0.373701;;;2.48;16.52;9.03;0.196059;0.557884;0.076611;;;;19.53;;;0.998594;1.07;0.432166;1.57;53.21;;;9.42;;;7.75;68.58;5.1;1.13;;22.62;;1.12;0.249264;2.56;0.991803;16.77;0.156108;14.58;;12.52;98.75;1.85;2.12;;2.44;7.59;;1.66;10.52;;52.57;3.29;4.35;28.34;4.49;0.443973;1.57;14.5;3.43;8.41;3.16;;14.52
"	2018-01-10 ";14973.3;1255.82;1.97;11.34;250.52;2895.38;17.39;0.56693;1;0.793121;0.129553;;407.74;3.78;1106.36;1076.53;;122.99;36.95;4.95;1.45;721.4;;0.802175;12.74;;0.013102;23.35;54.08;;243.36;;;29.19;113.6;1.19;2.15;;102.98;;0.633623;11.04;;0.112069;0.011815;5.34;29.92;;17.33;0.356217;;;2.27;20.44;8.46;0.168637;0.574632;0.068816;;;;19.24;;;0.934961;0.942575;0.404646;1.53;54.05;;;10.29;;;7.67;66.61;5.1;1.25;;20.17;;1.08;0.210136;1.94;0.920067;17.16;0.157239;17.35;;13.9;98.55;1.85;1.71;;2.08;8.23;;1.53;9.36;;49.68;3.33;4.32;27.11;4.16;0.425836;1.53;16.01;3.69;10.01;3.03;;13.38
"	2018-01-11 ";13405.8;1154.93;1.95;11.35;229.37;2462.61;21.04;0.558126;1;0.688412;0.10908;;355.59;3.37;1007.88;1015.16;;108.29;32.79;5.27;1.31;646.6;;0.653207;10.71;;0.011469;21.66;45.75;;210.93;;;25.26;102.25;1.01;1.85;;101.93;;0.58102;9.2;;0.093983;0.011737;4.37;24.37;;16.82;0.331104;;;2.06;18.8;7.26;0.14427;0.539714;0.064795;;;;16.09;;;1;0.813864;0.387876;1.59;48.19;;;8.09;;;9.29;57.38;4.68;1.12;;17.42;;0.907508;0.172872;1.81;0.751126;14.89;0.139817;15.14;;12.34;93.07;1.79;1.42;;2.01;6.97;;1.43;7.93;;47.44;2.8;3.76;27.08;3.51;0.408224;1.7;12.97;3.03;7.73;2.49;;13.34
"	2018-01-12 ";13980.6;1273.2;2.04;13.75;236.86;2620.99;22.32;0.67796;1.01;0.897508;0.108858;;394.78;3.69;1054.87;1327.88;;124.47;36.4;5.75;1.44;700.81;;0.74205;11.34;;0.013056;22.84;50.41;;220.55;;;29.43;116.16;1.05;2.22;;105.46;;0.649088;9.96;;0.10262;0.009351;5.43;24.79;;17.55;0.403111;;;2.22;19.22;8.35;0.158981;0.622783;0.065416;;;;18.69;;;0.99674;0.915543;0.45572;1.35;50.36;;;9;;;9.08;62.39;5.85;1.14;;18.82;;0.977036;0.184358;1.71;0.718557;16;0.152841;23.46;;12.76;100.24;1.87;1.48;;1.9;6.69;;1.57;7.99;;47.5;3.34;4.06;27.36;3.95;0.413743;1.79;13.83;3.23;8.15;2.98;;13.94
